PARTN01,Even Odd Partition,74,3161,3161
PCJ18F,Chef and Fencing,135,3162,3162
TREEWLK2,Tree Walk,32,3165,3165
EQLGIFTS,Equal Gifts,72,3169,3169
ENETIRE,Our Enemy does not Tire,27,3170,3170
RECNDARY,Chef and Array,34,3172,3172
SEQTOWER,Adding Up Sequences of Towers,26,3173,3173
WEICOM,Weird Competition,136,3175,3175
DFSGRID,Chef and The Recursive Algorithm,27,3176,3176
SWTCHNG,Sweet Change,51,3176,3176
MINMAXOR,Chef and Professor,108,3177,3177
DFNC,D-Function,30,3178,3178
DINT,Distinct Integers,41,3178,3178
ROOMOFRM,Room Of Requirement,8,3180,3180
HARRYDH1,Deathly Hallows and The Cloak Of Invisibility,8,3180,3180
TBGRAPH,Graph on a Table,49,3181,3181
PRODMEX,Product Mex Queries,27,3183,3183
TREEDIST,Tree Distance Sum,187,3185,3185
HILLARR,Hill Sequence,32,3185,3185
ORDERAAM,Chef and the Orders,45,3187,3187
PRIMESETMUL,Sarthak and his Set of Primes,119,3187,3187
COUPLES,Couples sit next to each other,75,3187,3187
IOPC17G,Help your friends,8,3194,3194
XRGRD,Xor Grid,29,3194,3194
S11E00,The One Where They Get Back Together,52,3196,3196
BFSDFS,BFS before DFS,64,3197,3197
ROUTES,Safe Routes,44,3198,3198
CNTDIGIT,Count Digits,46,3199,3199
CLOWAY,Future of draughts,187,3202,3202
DISTNUM,Simple Queries,126,3202,3202
CLSUMG,Sum of Primes,73,3203,3203
CLTNGL,Triangles in a Grid,62,3203,3203
TCKTMACHINE,Ticket Machine,24,3204,3204
MDIVSET,Minimum Divisibility Set,32,3204,3204
STTT,Standard Tree Task,47,3206,3206
PALSTR,Chef And Palindromes,73,3209,3209
SPOOL,Swimming Pool,25,3212,3212
CHANGE,Making Change,53,3212,3212
ARR3,Three Arrays,21,3213,3213
CENS20B,Cherry and Squares,45,3215,3215
SIMARRAY,Similar Arrays,38,3217,3217
SHMIRZ,Shops in Mirzapur,62,3218,3218
CHEFLMN,Delivery Problems,34,3218,3218
KEYBORED,Key-bored,19,3218,3218
RESTCH,Chef, Chefina and Restoration,28,3220,3220
CIELNUM3,Ciel Numbers III,29,3222,3222
CLBIT,Perry learns Binary,61,3222,3222
STQ,Strange Queries,78,3222,3222
DDQUERY,Double Distance Query,119,3223,3223
MORPH21,Isomorphic Morphism,19,3225,3225
OPTSSET,Optimal Subset,59,3226,3226
SBSWAP,Subtree swapping,57,3226,3226
CONSSTR,Construct a String,48,3229,3229
ANDEQOR,And Equals Or,59,3236,3236
MAXPOOL,G - Maxpool,100,3237,3237
CUSTPRIM,Payton numbers,37,3242,3242
INVBINCF,Inverse Binomial Coefficient,43,3244,3244
ELEVATR,Elevator,113,3248,3248
ALICE,Alice,60,3249,3249
SHENQ,Quest for Dragon Balls,35,3255,3255
BTREE,Union on Tree,167,3256,3256
BINOMSUM,Day Schedule,37,3260,3260
PWMUL,Smallest Element In Progression,47,3265,3265
ISLNDHOP,Island Hopping,37,3266,3266
GRCNT,Graph Count,48,3266,3266
HIDECELL,Hidden Cell,213,3267,3267
TFB2DW,The Frictionless Bisected 2-Dimensional World,36,3267,3267
A1016054,Tsetso Subarrays,92,3272,3272
ISOARRAY,Chef and Isomorphic Array,68,3274,3274
TPT,Triple Sundae,45,3274,3274
MATCUT,Mathison and the cubic tree,43,3276,3276
QPOLYSUM,Quasi-Polynomial Sum,47,3276,3276
CHEFMOD,Chef and Modular Sequence,37,3277,3277
GRIDCOL,Chef and The Colored Grid,41,3278,3278
RNDCHULL,Random Convex Hull,132,3281,3281
PARFUN,Parity Fun,13,3281,3281
SPTREE2,A Special Tree 2,59,3283,3283
GRIDGAME,Game on a Grid,39,3284,3284
CIELHACK,Ciel and password cracking,57,3285,3285
WKPLAN,Chef and Working Plan,31,3287,3287
SHDWCMP,Company Club Membership,59,3289,3289
SMVSEVIL,Smart Chef vs Evil Chef,1733,3291,3291
GPHLBL,Graph Labelling,50,3294,3294
BOP,Binary OP,33,3294,3294
CK87MEAD,Chef and Math Test,48,3296,3296
LMATRIX3,Make It Zero 3,22,3298,3298
ANTUTREE,On Graphs, Probability Theory and Cakes,38,3300,3300
ADJLEAF,Adjacent leaves,19,3301,3301
MAXMINCRCDIF,Max Min Circle Difference,25,3304,3304
GRANDPAPA,Mex Pairs,19,3304,3304
TREEQ1,Tree Query,31,3304,3304
REARRAN,Rearrangement,26,3310,3310
DRAGONST,Dragonstone,80,3320,3320
TASTYPIE,Pie Tasting,28,3322,3322
STRFLIP2,Convert Strings by Flips 2,37,3322,3322
CNTSEQ,Count Number of Sequences,40,3325,3325
CKROACH,Killing Gs,9759,3326,3326
SATY0000,Conquer Beyond the Wall,16,3327,3327
CURSQURS,Curious Queries,37,3328,3328
SEASHUF,Sereja and Shuffling,2101,3331,3331
TREESUB,Maximum GCD Subset,76,3332,3332
ABCD0825,ABCD,49,3335,3335
MEXCHEF,Mex Chef,33,3336,3336
ADDCHAIN,Addition chains,1842,3340,3340
EXUNF,Dipole Moment,28,3343,3343
CTREE,Chef and Chefcoin,41,3353,3353
CHEFSPAG,Chef has a Spaghetti Garden,37,3354,3354
PALQUE,Palindromes and Queries,29,3355,3355
ICM0012,How many cuts,104,3355,3355
SIMGRAPH,Similar Graphs,5367,3355,3355
IOPC17E,The query problem,8,3359,3359
HOTMEALS,Hot Meals and Queues,37,3364,3364
CMPVIRS,Computer Virus,36,3368,3368
ELEPPOND,Elephants in a Pond,18,3368,3368
UWCOI21G,Roman Routing,18,3373,3373
SUMGCD,GCD Sums,45,3376,3376
K0KALARU47,K0KALARU47 and CP task,21,3378,3378
CLOSEST,Closest Points,4712,3384,3384
YANSPP,Yet Another Shortest Path Problem,24,3387,3387
KTHGRID,K-th Element on Grid,19,3388,3388
SWEETRQ,Sweet Rectangles,32,3388,3388
ODDSPLIT,Odd Split,13,3391,3391
ADAROKS,Ada Rooks,27,3392,3392
TASUFFIX,Very Long Suffix Array,286,3393,3393
MAXJMP,Maximum Tree Jumps,52,3395,3395
FSFSFS,Factorial to Square,100,3399,3399
BESTTRI,Best Triangle,43,3410,3410
CHECKERS,Eastern Draughts,640,3411,3411
MEGAMU1,Mega mu - 1,90,3417,3417
NQNF,No Queries No Fun,32,3420,3420
COMPRBLEGRID,Make Grid Comparable,24,3422,3422
MANYLEFT,Many Left,5115,3424,3424
PARTODD,Odd Sum Partition,24,3426,3426
CHEFMALA,Chef and Mala,21,3427,3427
GRAND,Random Permutation,34,3432,3432
EXTREME,I Hate Symbo-LIS-m,43,3433,3433
TABRARRAY,Tree and Brilliant Array,76,3434,3434
WORDNINJ,WordNinjas,2938,3434,3434
SPLITXORNOTX,SPLIT With XOR Not X,22,3435,3435
ANCT,Ancient Magic,38,3439,3439
MAXRECT,Maximum Sub-rectangle in Matrix,14589,3442,3442
SIMNIM,Simultaneous Nim,2867,3444,3444
ALMROW,Bear and Almost Row,24,3445,3445
MINESWPR,Minesweeper,10144,3457,3457
ANUMFS,The Malaysian Flight Search,2052,3461,3461
CHEFPART,Chefina and Swaps,29,3461,3461
XORCOUNT,Xor Counting,60,3466,3466
ANTHRXORTASK,Yet Another XOR Task,14,3466,3466
EFLIP,Chef and Edge Flipping,20,3468,3468
KILOWHAT,A Fence for Byteland,2465,3475,3475
CHEFZERO,Chef and Condition Zero (Challenge),2558,3480,3480
TUZTRN,Puppy and Triangles,23,3481,3481
CAKE2AM,Chef and the Cake II,33,3483,3483
TANDEM,Tandem,115,3486,3486
CHALENGE,Password Cracking Challenge,22930,3489,3489
FAULT,Fault Tolerance,6071,3490,3490
SANITIZE,Low Budget Sanitization,108,3491,3491
CHAORNOT,To challenge or not,14569,3493,3493
PLUSXORINCR,Plus Xor Increase,17,3494,3494
SEASOR,Sereja and Sorting,10051,3494,3494
NONCONVX,Not a Convex Hull (Challenge),796,3510,3510
SEAVEC,Sereja and Vectors,5983,3513,3513
TREERGB,Paint the Tree,50,3519,3519
EFFPAINT,Efficient Painting,4365,3519,3519
CHEFXCHG,(Challenge) Chef Exchange,447,3521,3521
SUMRECT,Sum of Areas,21,3530,3530
EDSTGRID,Edit Distance on Grid,3410,3530,3530
ANUSFR,Substring and five rules,43,3534,3534
DELNMS,Deleting numbers,14702,3541,3541
WAREHOUS,Warehouseman (Challenge),150,3543,3543
WARTARAN,Chef and War with Taran (Challenge),2712,3546,3546
ONEPILE,One Pile ,24,3549,3549
SMPAINT,Art in Digital Age,2868,3550,3550
SEASNAKE,Sereja and Snake,6657,3553,3553
CHEFPALS,(Challenge) Chef and Palindromes,2711,3559,3559
CHEFPAR,Chef and Array (Challenge),11585,3561,3561
TREEQUER,Tree Interval Queries,33,3575,3575
FARGRAPH,Far Graphs,34,3579,3579
PRITREE,Chef, Primes and Trees (Challenge),5565,3579,3579
DLDAG,(Challenge) Delete DAG,3472,3580,3580
TRICOL,(Challenge) Coloring Triangulations,1753,3587,3587
CHEFARMY,Chefland Army,1822,3603,3603
CHFWAR2,(Challenge) Codechef War II,1200,3603,3603
BSTN,Bus Station,27,3604,3604
SCRABBLE,Scrabble on a Graph,485,3607,3607
RECTARAN,Moving Rectangles (Challenge),2239,3607,3607
SEAPERM,Sereja and Permutation,10387,3608,3608
SHOP2,Optimal Shopping II,683,3613,3613
SNCK99,(Challenge) SnackDown 99,4977,3620,3620
TOURBUS,Byteland Tours,2696,3626,3626
INTERLEA,(Challenge) Interleaving Strings,3664,3627,3627
EMBDTREE,Embedding a Tree (Challenge),1215,3628,3628
CHMKTRPS,Chef and Making Triples,3416,3628,3628
MAXXMIN, XOR maximum-minimum matrices,31,3629,3629
CUBVIRUS,(Challenge) Cubical Virus,2823,3633,3633
BOXES,Place Balls Twice,20,3633,3633
SEBICPU,(Challenge) Sebi and CPU Design,958,3634,3634
STRFLIP,Convert Strings by Flips,114,3635,3635
TANKS,Tanks,2239,3641,3641
ADANTS,(Challenge) 300 IQ Ants,488,3646,3646
SEAWCU,Sereja and Ways in the Cube,2339,3647,3647
CONGRID,Connect on a Grid (Challenge),750,3648,3648
SEASORT2,Sereja and Sorting 2,4249,3649,3649
DARTS,DARTS501,2135,3650,3650
WIREL,Wireless Electricity (Challenge),3148,3651,3651
ANTHILL,(Challenge) Building Anthills,2869,3654,3654
CHEFJR,Chef and Job and Rest,1825,3658,3658
LMATRIX2,Make It Zero 2,3533,3658,3658
CHNGSS,Chef and Number Guessing,4736,3659,3659
KALKI,Kali and Devtas,4871,3660,3660
SQSORT,Stack-Queue Sort (Challenge),961,3660,3660
CLMARKS,Phineas and Marks,39,3660,3660
FACTORIZ,Factorisation,13811,3660,3660
MATCHIT,(Challenge) Chef and Matching Game,2890,3661,3661
EDIT,Edit Distance Revisited,1280,3663,3663
CUTCAKE,Cut the Cake (Challenge),826,3665,3665
MAXLIS,(Challenge) Maximizing LIS,3707,3674,3674
SPELL,The Spelling Problem,8874,3675,3675
MAXDIFFW,Maximum Difference Walk,2517,3675,3675
EMBED,Embedding,1255,3675,3675
SHOPPING,Shopping,2267,3676,3676
SNAKGAME,Game of snakes on a grid,1922,3678,3678
CHORCKIT,(Challenge) Chef with Orchestra in the Kitchen,7535,3679,3679
SEAARI,Sereja and Progressions,5160,3682,3682
GERALD09,Chef and Rectangle Genome,21243,3683,3683
CHEFPNT,Chef and Painting,5849,3691,3691
EBOLA,Fighting Ebola,2851,3692,3692
DSANTAP,Santa Delivering Problem,1578,3694,3694
CHTTRS,Chef and Chetris,2159,3695,3695
SEADIVM,Sereja and Matrix Division,2022,3698,3698
DIVLAND,Division of Lands,7842,3699,3699
SYNBAC,(Challenge) Bacteria Synthesis,510,3699,3699
CHPUZZLE,Jigsaw Puzzle Solving,6092,3708,3708
CHNWGM,Chef and New Game,3913,3708,3708
NBOTS,(Challenge) Nanobots,921,3708,3708
CLUSSCHE,Scheduling jobs on a cluster,2855,3710,3710
ALICGARD,Alice and her garden,2434,3712,3712
SEACIR,Sereja and Circles,2005,3713,3713
EFFDELIV,Efficient Delivery,960,3713,3713
SORTROW,(CH) Bear and Sorted Rows,6024,3714,3714
MYST,Chef in a Mysterious Land (Challenge),421,3715,3715
SCLUSTER,Social Cluster,2446,3718,3718
SEAND2,Sereja and Number Division 2,16652,3723,3723
SRVRS,Servers (Challenge),2526,3727,3727
CHEFBATL,Chef and Battleship,4693,3728,3728
VBR,Vibrating Paths (Challenge),1042,3729,3729
CHEFNIL,Chef and Intersection Line,3519,3729,3729
SEABIL,(CH) Serejs and Billiards,2546,3734,3734
BIAS,(Challenge) Biased Committee,6588,3750,3750
CHMTDV,Chef and Matrix Division,6895,3755,3755
WTRSORT,Water Sort Puzzle (Challenge),509,3758,3758
POINTCN,(Challenge) Connecting computers,3778,3762,3762
MATDW,Mathison and the Data Warehouse (Challenge),3873,3762,3762
SBTR,Saboteur (Challenge),3504,3763,3763
ANTS,Ants (Challenge) ,611,3767,3767
DYNHUL,(Challenge) Dynamic Hull,571,3768,3768
SEAFUNC,Sereja and Functions (Challenge),1879,3775,3775
INVRET,Inversions Retrieval,17,3869,3869
MATPERM,Matrix Permutations,32,3933,3933
INC0XOR,Increase to Zero,18,3949,3949
GCDLEN,Maximal GCD,54,3951,3951
COUNTSEQ2,Count Sequences,41,3979,3979
TRIGONALAREA,Maximal Trigonal Area,19,3992,3992
BSG,Binary String Game,29,4015,4015
ALLGRAPH,Weird full graph,42,4031,4031
CLAMPWAY,Clamp Paths on Tree,50,4052,4052
TANGLINGTREE,Tangling Tree ,32,4076,4076
